Date,Open,High,Low,Close,Volume,Accumulation,Advertising,Alternative Carriers,Analyst Ratings,Bar Chart,Broadcasting,Cable,Dead Cat Bounce,Diversification,Diversified REITs,Economic Bubble,Federal Reserve,Gross Domestic Product,Health Care REITs,Hotel,Industrial REITs,Interactive Media,Market Timing,Movies,ASPUS,HSN1F,ICSA,MSPUS,UNRATE,Real Estate Development,Residential REITs,Retail REITs,Return on Equity,Technical Analysis
7/19/15,78.45999908,78.76999919,78.14333344,78.56999969,2044233.333,-0.685,0.801434087,0,0,1.833333333,1.0256917,0.300754148,0,0,0,-0.347692308,1.238815789,0,0,-0.011417803,0,0,0,-0.362818591,0.014425219,0.177861803,-0.098693759,0.043860553,-0.162900683,5.373358349,0,0,-0.148319051,0
7/20/15,78.31999969,78.73999786,78.08000183,78.59999847,2164800,2.15,0.004085481,0,-1,1.125,0.271534044,0.103555268,0,0.307692308,0,0,-0.001571092,0.87012987,0,-0.070430108,0,1.131147541,-1,-0.055021669,0.014107998,0.174789544,-0.100674374,0.043403281,-0.16298633,-0.11902439,0,0,-0.600504626,2.240625
7/21/15,78.68000031,78.98999786,78.37000275,78.37999725,3540700,1.25,-0.094442757,0,0,0.0625,-0.013157895,0.058823529,0,0.103537812,0,-1,0.096073517,0.891625616,0,-0.051156729,-1,-1,0,-0.089226573,0.013791354,0.171741689,-0.10263789,0.042946633,-0.163072067,-0.336214881,0,0,-0.673651666,-1
7/22/15,78.44999695,79,78.37000275,78.72000122,2883500,0.227272727,-0.010866537,0,0,-0.42625,-0.138904574,0.080801551,-1,0.384615385,0,0,0.197188176,-0.688311688,0,-0.070924297,0,2.1225605,-1,-0.022988506,0.013475284,0.168717949,-0.104584527,0.042490608,-0.163157895,0.130503643,0,0,0.053215078,-0.072183099
7/23/15,78.66999817,78.70999908,77.26999664,77.73999786,3188900,-0.260714286,-0.222716387,-1,0,-0.08625,-0.291646312,0.183193277,0,-1,0,-1,-0.159055728,0.004926108,0,-0.011312724,0,0,-1,0.1863711,0.013159787,0.165718039,-0.106514503,0.042035204,-0.163243813,0.479529617,0,-1,0.086627418,-0.25625
7/24/15,77.76999664,78.33000183,77.52999878,78.06999969,2800300,0.095652174,-0.528134692,0,0,-0.217105263,-0.354127284,0.084593838,0,-1,0,0,-0.43562753,0.142857143,0,-0.011417803,0,-1,0.327160494,0.345160753,0.012844862,0.162741678,-0.10842803,0.041580421,-0.163329821,-0.12601626,0,0,-0.521138211,0.31547619
7/25/15,77.82666524,78.44000244,77.66666667,78.11666616,2867866.667,3.564285714,-0.216767788,0,0,0.337962963,0.321398124,0.168024133,0,-1,0,0,-0.072105263,1.872586873,0,0.03054221,0,0,-1,0.050549994,0.012530507,0.15978859,-0.111739745,0.041126257,-0.16341592,3.51782364,0,0,-0.459349593,-1
7/26/15,77.88333384,78.55000305,77.80333455,78.16333262,2935433.333,0.735714286,0.990878378,0,0,0.451219512,0.856884058,0.205813149,0,1.754871795,0,0,1.029448622,-0.258687259,0,-0.041890681,0,0,-0.166666667,-0.371921182,0.012216721,0.156858503,-0.107903455,0.040672711,-0.16350211,2.753530167,0,0,0,-0.52247191
7/27/15,77.94000244,78.66000366,77.94000244,78.20999908,3003000,-0.45,0.240900901,0,0,0.634615385,0.207729469,0.057558507,0.8,-0.418803419,0,-0.2,0.261538462,0,0,-0.052083333,0,0.049180328,-1,-0.070263255,0.011903501,0.153951149,-0.104038005,0.040219781,-0.163588391,0.083739837,-1,0,-0.555121951,0.214285714
7/28/15,78.22000122,78.51000214,77.98000336,78.26000214,2674000,-0.1,-0.203648649,0,-0.165811966,-0.242816092,0.416925466,0.128354263,0,-0.128205128,0,-1,0.208941027,0,0,-0.099784946,0,-1,-0.444444444,-0.022988506,0.011590847,0.151066266,-0.100143062,0.039767467,-0.163674762,1.330623306,0,0,0.073170732,-1
7/29/15,78.16999817,78.90000153,77.84999847,78.76999664,7988100,-0.1,0.05274024,0,-0.178451178,0.799744898,0.216742375,0.090955092,0,1.615384615,0,0,-0.030159669,-1,0,-0.083305037,0,-0.472211116,0,0.03030303,0.011278757,0.148203593,-0.096218286,0.039315766,-0.163761226,0.535714286,0,0,-0.791137066,-0.734375
7/30/15,78.65000153,78.77999878,78.12000275,78.37999725,2932500,-0.55,-0.3824169,0,-1,-0.117077465,0.388888889,0.090362954,0,-0.38974359,0,0,-0.395789474,1.597402597,0,-0.032141187,0,-0.247514109,-1,0.128616726,0.010967229,0.145362875,-0.092263335,0.038864678,-0.16384778,-0.517560976,0,0,-0.728343146,1.2578125
7/31/15,78.91999817,79.62999725,78.84999847,79,5490400,-1,-0.409980431,0,-1,0.268145161,0.090163934,-0.053472222,0,-0.48856991,0,0,-0.123015873,-0.487341772,0,0.03473762,0,0,0.029411765,0.200097688,0.010656262,0.14254386,-0.088277858,0.038414202,-0.163934426,-0.71474359,0,0,-1,-1
8/1/15,79.03666433,79.60999807,78.89999898,79.16333262,4915733.333,5.319444444,-0.375890411,0,0,-0.113541667,0.452830189,-0.032921811,0,2.197530864,0,0,0.263888889,-0.671428571,0,0.013719512,0,0.544794189,-0.146341463,-0.072891566,0.010345854,0.136961131,-0.082808717,0.037964337,-0.163578613,-0.277597403,0,0,0.194570136,-0.44973545
8/2/15,79.15333049,79.58999888,78.94999949,79.32666524,4341066.667,-1,0.105116019,0,0,2.622916667,1.493802479,0.227056962,0,-0.179600887,0,0,1.754761905,-0.49375,0,-0.007291929,0,0,0,-0.382591591,0.010036004,0.131389438,-0.087061087,0.03751508,-0.163222046,0.714175655,0,0,1.470588235,0.438596491
8/3/15,79.26999664,79.56999969,79,79.48999786,3766400,-0.407777778,-0.195628752,0,2.828125,0.211972892,0.666229508,0.011805556,0,2.05785124,0,0,-0.071428571,-1,0,0.034950968,0,0,0.616161616,-0.08605852,0.009726711,0.125828749,-0.09125657,0.037066431,-0.162864721,0.163068182,0,0,-0.626696833,-0.670781893
8/4/15,79.72000122,79.86000061,78.73000336,78.91000366,4087300,7.425925926,-0.033886085,0,-0.042735043,1.147321429,0.926660915,0.000686813,0,0.299586777,0,0,0.342723005,-0.682352941,0,0.003695492,1.226035503,1.32357473,0,0.027266963,0.009417972,0.12027903,-0.095396298,0.036618389,-0.162506638,-0.488075196,0,0,1.389140271,0.4
8/5/15,79,79.15000153,78.08000183,78.38999939,3783100,-0.021505376,-0.241810602,0,0,0.107047872,0.77098116,0.064311594,0,0.243526171,0,-1,0.121568627,-0.682352941,-1,0.013937282,0,-1,-0.583333333,-0.006669535,0.009109787,0.114740251,-0.099481377,0.036170952,-0.162147794,0.011363636,0,0,0.045248869,0.333333333
8/6/15,78.45999908,78.55000305,77.19000244,78.5,3473300,0.089668616,-0.3089444,0,0.944444444,-0.100694444,0.246316663,0.196759259,-0.156666667,-0.641212121,0,0,-0.045634921,0.269230769,0,0.024390244,-1,2.185084746,-0.433333333,0.160988783,0.008802154,0.109212377,-0.103512881,0.035724119,-0.161788185,-0.510630499,0,0,0.043382353,-0.404255319
8/7/15,78.37000275,78.90000153,77.80000305,78.79000092,3942600,-1,-0.512768476,0,1.222222222,-0.410539216,0.040540541,-0.106913919,0,-0.583549784,-1,-1,-0.326576577,-1,0,-0.037073171,0,-1,0,0.357778942,0.008495071,0.103695377,-0.107491857,0.035277889,-0.16142781,-0.12745098,0,0,-1,-1
8/8/15,78.61333466,78.99000041,77.9266688,78.70666758,3496766.667,7.034722222,-0.484739245,0,0,0.15625,-0.12064837,-0.020833333,0,0.561688312,0,0,-0.199275362,-0.353125,0,-0.007291929,0,0.544794189,-0.146341463,-0.04381161,0.008188537,0.09818922,-0.110957004,0.034832261,-0.161066667,0.338569519,0,0,0,0
8/9/15,78.85666656,79.07999929,78.05333455,78.62333425,3050933.333,5.229166667,0.237045861,0,0,2.116847826,3.360655738,0.184670782,0,0,0,0,0.923469388,-1,0,0.081300813,0,0,0,-0.352821814,0.00788255,0.092693872,-0.106165971,0.034387233,-0.160704752,1.956293706,0,0,0,-1
8/10/15,79.09999847,79.16999817,78.18000031,78.54000092,2605100,1.800453515,-0.126962913,0,0,-0.098125,1.337583485,-0.010526316,0,0.019283747,0,0,0.115196078,-0.676,0,0.046659597,0,0,-1,-0.126056465,0.007577109,0.087209302,-0.10134821,0.033942804,-0.160342063,0.137784091,0,0,1.277149321,-0.555555556
8/11/15,78.33999634,79.38999939,78.25,79.05999756,4539900,0.370998117,-0.152025015,0,1.007168459,1.371794872,0.917717528,0.072420635,0,-0.453067258,0,0,0.400862069,-0.55,0,0.024390244,0,-0.201271186,0,-0.357051736,0.007272213,0.081735479,-0.096503497,0.033498974,-0.159978598,-0.014568765,0,0,1.177265501,0.403508772
8/12/15,78.77999878,79.33000183,78.36000061,79.30999756,3229200,-0.059431525,-0.231834425,0,0,0.418042453,1.422241914,0.000686813,0,0.06906272,0,0,0.702380952,0,0,-0.009013786,0,0.503489531,0,-0.169753641,0.00696786,0.076272371,-0.091631604,0.03305574,-0.159614355,-0.585340909,0,0,-1,-0.453333333
8/13/15,79.12999725,79.73000336,78.47000122,79.40000153,2381900,1.832244009,-0.244157937,-1,-1,0.514136905,0.453551913,-0.010190217,-0.616666667,-0.388429752,0,0,-0.083333333,0.938461538,0,0.002594707,0,0.561316052,0,0.174392485,0.006664049,0.070819947,-0.086732302,0.032613102,-0.15924933,-0.271818182,0,0,-1,0
8/14/15,79.16999817,79.86000061,78.87000275,79.83000183,2558200,-1,-0.552568493,0,-1,-0.654454023,0.689533417,0.055324074,0,0.218708827,0,0,-0.520833333,-0.203846154,0,0.058536585,0,0,0,0.392097803,0.006360777,0.065378175,-0.08180536,0.032171059,-0.158883521,-0.805506993,0,0,-1,-1
8/15/15,79.41666667,80.09666697,79.07666779,80.0566686,2676333.333,0.677419355,0.125055236,0,-1,1.004166667,3.031200423,0.013323643,0,-1,0,0,-0.097222222,-1,0,0.001370238,0,-1,0,0.016566265,0.006058045,0.059947024,-0.081565299,0.031729609,-0.158516926,0.379132231,0,0,-0.211397059,0.100529101
8/16/15,79.66333516,80.33333333,79.28333282,80.28333537,2794466.667,1.95035461,0.668742217,0,-1,1.813541667,2.130491803,0.023174157,0,0.019283747,0,0,1.376344086,0,0,0.036031042,0,-1,0,-0.332276474,0.005755849,0.054526462,-0.082625118,0.03128875,-0.158149543,-0.022919877,0,0,0.205882353,1.133333333
8/17/15,79.91000366,80.56999969,79.48999786,80.51000214,2912600,8.75,-0.060339204,0,0,0.126217532,0.245003369,0.000686813,0,0,0,0,0.29109589,0.552941176,0,0.059714045,0,0.445663011,-0.191919192,0.045611015,0.00545419,0.04911646,-0.083687943,0.030848483,-0.157781368,-0.001122334,0,-1,0.138574661,-0.238095238
8/18/15,80.47000122,80.83000183,80.23999786,80.73000336,2904800,0.307807808,-0.175003848,0,0.854700855,0.439858491,0.659684274,0.030701754,-1,1.067234848,0,-1,0.255291005,1.556,-1,-0.009756098,0,0.023175372,-1,0.090715804,0.005153065,0.043716986,-0.084753788,0.030408805,-0.157412399,0.043641199,0,0,-1,1.666666667
8/19/15,80.51000214,80.62000275,79.76999664,80.25,2401000,0,-0.104044357,0,0,0.916071429,0.123581337,0.01372549,0.197916667,1.076318743,0,-1,-0.1875,-0.685,0,0.000841043,0,-0.25526451,0,0.075485616,0.004852473,0.03832801,-0.085822665,0.029969716,-0.157042634,-0.32217118,-1,0,-0.557843137,-1
8/20/15,79.86000061,80.26000214,79.41999817,79.66000366,3999800,0.162196679,-0.391453246,-1,0,-0.078919492,0.497638233,-0.031476449,0,0.52892562,0,0,-0.154109589,0.296,0,0.073758448,0,-0.22547509,1.525252525,0.288192771,0.004552412,0.032949501,-0.086894587,0.029531214,-0.156672069,-0.099470735,0,0,-1,0.366666667
8/21/15,79.26000214,79.55999756,78.18000031,78.18000031,4126300,0.472766885,-0.430325933,0,0,-0.1875,-0.130039876,-0.04235348,0,0.245791246,0,0,-0.595381526,-1,0,0.024390244,0,0,-1,0.396292864,0.004252882,0.027581428,-0.087969567,0.029093299,-0.156300703,-0.797727273,0,0,-1,-0.593495935
8/22/15,78.01333364,78.72999827,76.20333354,76.95999908,6372366.667,1.700483092,-0.184170472,0,0.944444444,1.522727273,1.187978142,-0.062948029,-1,-0.299242424,0,0,-0.263333333,0,0,0.0743605,0,-1,-1,-0.024096386,0.003953881,0.022223761,-0.084285714,0.028655968,-0.155928533,-0.112476809,0,0,-0.484375,0.333333333
8/23/15,76.76666514,77.89999898,74.22666677,75.73999786,8618433.333,5.451851852,0.229207436,0,0,1.591594828,0.719332956,0.057054924,0,0.204264871,0,-1,1.927927928,1.003225806,0,0.05,0,0,-0.333333333,-0.393035557,0.003655406,0.01687647,-0.083214456,0.028219221,-0.155555556,0.652716186,0,0,1.022058824,0.573333333
8/24/15,75.51999664,77.06999969,72.25,74.51999664,10864500,0.562358277,-0.019613948,0,-1,0.623197115,0.449301761,0.043025362,0,0.512332629,0,0,0.377380952,-0.259677419,0,0.062804878,0,0.536016949,0.25,0.038195335,0.003357458,0.011539525,-0.082146249,0.027783057,-0.155181769,-0.500719217,0,0,-0.223529412,-0.638095238
8/25/15,75.51999664,76,72.45999908,72.47000122,9163900,0.870673953,-0.24739726,0,-1,0.01171875,0.123442623,-0.084005376,0,2.048295455,0,0,0.121568627,-0.375510204,0,-0.012195122,0,-0.016949153,0.09375,-0.044427711,0.003060035,0.006212895,-0.081081081,0.027347474,-0.15480717,-0.128671329,0,0,-0.048823529,0.166666667
8/26/15,73.19000244,74.62999725,72.86000061,74.43000031,5067500,-0.804398148,-0.236770007,0,0,0.5625,1.2291594,-0.138333333,0,1.732954545,0,0,-0.100833333,-0.648275862,0,0.024390244,0,1.978941962,-0.166666667,0.018334206,0.002763135,0.000896552,-0.080018939,0.026912471,-0.154431756,-0.218491736,0,0,0.141868512,1.6
8/27/15,75.12000275,76.47000122,74.48000336,75.87000275,5627400,0.365296804,-0.152792413,0,0,0.125416667,0.119777895,-0.052083333,0,-0.252525253,0,0,0.203703704,-0.216129032,0,0.012048193,0,0.519260401,0.276041667,0.279518072,0.002466756,-0.004409536,-0.078959811,0.026478048,-0.154055525,0.377176015,0,0,-0.378216912,0.333333333
8/28/15,75.81999969,75.98000336,75.22000122,75.76000214,3881100,-0.220458554,-0.600952948,0,0,-0.562026515,0.800322494,-0.051116838,0,-0.37010555,0,0,0.105,-1,0,-0.011764706,0,0,0,0.488666531,0.002170898,-0.009705396,-0.077903683,0.026044202,-0.153678474,-0.466735537,0,0,-0.029411765,-0.346405229
8/29/15,75.74000041,75.90333557,74.82333374,75.18333435,4653133.333,0.575757576,-0.261762954,0,0,0.027777778,0.676780034,-0.1775,0,1.533108866,0,0,0.306372549,-1,0,-0.057095344,0,-1,-0.166666667,0.009555463,0.00187556,-0.01499106,-0.082036775,0.025610934,-0.1533006,0.532369146,0,0,-0.749848393,4.28
8/30/15,75.66000112,75.82666779,74.42666626,74.60666656,5425166.667,2.755555556,1.00249066,0,0,0,1.524590164,0.001676245,0,0.578002245,0,0,2.319892473,0.153846154,0,-0.025580012,0,0,0,-0.496639188,0.001580739,-0.020266557,-0.086588235,0.025178241,-0.152921901,0,0,0,0.172794118,0
8/31/15,75.58000183,75.75,74.02999878,74.02999878,6197200,3.967532468,1.194281525,0,0,0.579180509,0.185443669,0.071022727,0,0.655122655,0,0,-0.014492754,0.420321637,0,-0.119450801,0,0,0.022727273,-0.48850119,0.001286434,-0.025531915,-0.091122593,0.024746122,-0.152542373,1.100752508,0,0,-0.3125,-0.464242424
9/1/15,73.29000092,73.66000366,72.09999847,72.62000275,7218400,1.261904762,-0.055057618,0,1.326468345,-0.55594559,0.898623279,-0.063397129,0,-0.015873016,0,-1,-0.346405229,0.861111111,-1,-0.086031452,0,3.315384615,0,0.001451379,0.000992644,-0.024315894,-0.095639944,0.024314577,-0.15158371,-0.051685892,0,0,-0.850566038,-0.269421488
9/2/15,73.08999634,73.62999725,72.72000122,73.37000275,5018500,1.023809524,-0.19973262,-1,0,0.278502552,0.123663102,-0.000956938,0,-0.015873016,0,0,-0.433333333,-0.486590038,0,-0.163478261,0,-0.29544741,0,0.129296236,0.000699368,-0.023100907,-0.100140384,0.023883604,-0.150622877,-0.552624602,0,0,-0.706666667,0.095867769
9/3/15,73.62000275,74.11000061,73.40000153,73.56999969,3712600,-0.832185886,-0.340398366,0,0.233028223,0.205371765,-0.204117647,0.089746901,0,-0.40952381,0,0,-0.572327044,0.595238095,0,-0.07933662,0,-1,0,0.47299509,0.000406604,-0.021886953,-0.104624007,0.023453203,-0.149659864,-0.555335968,0,-1,-0.208,0.525619835
9/4/15,73.12000275,73.12000275,71.66999817,72.19999695,4262900,-0.760338346,-0.685511364,0,-0.27261053,-0.361332871,-0.116818558,0.086413586,0,-0.171261487,0,0,-0.687943262,-1,0,-0.088731145,-1,-1,0,0.721311475,0.000114352,-0.02067403,-0.109090909,0.023023371,-0.148694665,-0.648337596,0,0,-0.308571429,2.2
9/5/15,73.05000114,73.21250153,71.90499878,72.47249794,3948300,-0.394409938,-0.33791866,0,-1,-0.124735729,0.128083491,-0.174437676,0,-0.272601794,0,-1,-0.333333333,0.03792735,0,-0.049953747,0,-1,0,0.201923077,-0.000177391,-0.019462137,-0.11493718,0.022594108,-0.147727273,-0.094202899,0,0,-0.518095238,1.718181818
9/6/15,72.97999954,73.30500031,72.13999939,72.74499893,3633700,0.094720497,-0.041558442,0,0,-0.019379845,-0.351676154,-0.161157025,0,-0.33426704,0,0,0.037037037,-0.522792023,0,-0.103024575,0,0,0.227272727,0.247763864,-0.000468626,-0.018251273,-0.111267606,0.022165413,-0.146757679,-0.721633086,0,0,-0.44,0
9/7/15,72.90999794,73.39749908,72.375,73.01749992,3319100,-0.425087108,-0.245109321,0,0,0.047006432,0.020361991,-0.05482018,-1,0.303303303,0,-1,-0.349593496,0.029550827,0,-0.163949275,0,0.507692308,0,0.107692308,-0.000759354,-0.017041437,-0.107531975,0.021737285,-0.145785877,-0.035517453,0,0,-0.384,-0.154066986
9/8/15,72.83999634,73.48999786,72.61000061,73.29000092,3004500,-0.455503513,-0.264354067,-1,0,-0.11701735,0.101023018,-0.129570158,1.28125,-0.428571429,0,0,-0.1,-0.462636933,0,-0.131350114,0,0.586538462,-0.181818182,0.078595318,-0.001049576,-0.015832627,-0.103728489,0.021309721,-0.144811859,-0.551630435,0,0,-0.606315789,0.103030303
9/9/15,73.87000275,74.13999939,72.33999634,72.44999695,3338100,-0.748677249,0.226076555,-1,0.116704805,-0.006644518,0.188405797,-0.104048295,0,-0.423925668,0,-1,-0.318518519,0.012183236,-1,-0.128623188,-1,-0.738461538,0,0.057692308,-0.001339294,-0.014624841,-0.099855282,0.020882723,-0.143835616,-0.165824065,0,0,-0.58490566,-0.848727273
9/10/15,72.33000183,73.37000275,72.25,72.61000061,4609500,-0.778726708,-0.324175824,0,-0.425936382,-0.125781445,-0.209477124,-0.05530303,0,0.649077649,0,0,-0.457627119,0.049349882,0,-0.13487134,0,1.157692308,0,0.318681319,-0.001628508,-0.013418079,-0.095910419,0.020456287,-0.142857143,0.131322094,0,0,-0.590136986,-0.48975469
9/11/15,72.59999847,74.01999664,72.48999786,74,3892500,-1,-0.56993007,0,0,-0.821705426,-0.15040107,0.078512397,0,-1,0,0,-0.687943262,-0.415697674,-1,-0.177865613,0,-0.372850679,0,0.721893491,-0.001917221,-0.012212339,-0.091891892,0.020030414,-0.14187643,-0.484039626,0,0,0.401481481,0.044976077
9/12/15,73.10333252,74.09666443,72.93333181,74.01333364,3608500,0.118012422,0.051282051,0,0,0.069767442,0.38607167,-0.021451763,0,-0.572118703,0,0,0.083333333,-0.103909465,0,-0.149260421,0,0,2.20855615,0.015384615,-0.002205434,-0.011007621,-0.080853175,0.019605101,-0.140893471,0.019021739,0,0,-0.0496,0.512727273
9/13/15,73.60666656,74.17333221,73.37666575,74.02666728,3324500,0.163265306,0.715392562,0,0,-0.012522361,0.156325544,-0.110227273,0,-0.168582375,0,0,1.274509804,0.109508547,0,-0.062252964,0,3.835164835,0,-0.391377853,-0.002493148,-0.009803922,-0.081562037,0.019180349,-0.139908257,1.911490683,0,0,-0.7008,0.96969697
9/14/15,74.11000061,74.25,73.81999969,74.04000092,3040500,-0.698660714,-0.012048193,0,1.256674294,-0.165059558,0.059220986,-0.043956044,0,0.026915114,0,0,-0.018867925,-0.069444444,0,-0.186086957,0,-0.492307692,0.609090909,-0.090236686,-0.002780363,-0.008601241,-0.08226601,0.018756155,-0.138920781,0.130187747,0,0,0.913043478,0.853090909
9/15/15,74.06999969,74.93000031,73.56999969,74.76999664,2737200,-0.488095238,-0.089602926,0,0,-0.085067319,0.316950464,-0.077272727,0,0.968253968,0,0,0.461538462,-0.460700758,0,-0.095652174,0,-0.66844584,0.636363636,-0.010989011,-0.003067082,-0.007399577,-0.082965145,0.018332519,-0.137931034,-0.528032037,0,0,-0.50779661,-0.290909091
9/16/15,74.72000122,75.75,74.69000244,75.56999969,3318500,0.02484472,-0.273181818,0,-0.430015256,0.21564482,-0.284421461,-0.022859408,0,0.968253968,0,0,0.333333333,-0.485224586,0,-0.192546584,0,-0.664923077,0,-0.053846154,-0.003353306,-0.006198929,-0.083659491,0.01790944,-0.13693901,-0.35417843,0,0,-0.302641509,0.006451613
9/17/15,75.65000153,77.73999786,75.26999664,76.43000031,6337800,-0.557453416,-0.261363636,0,0.133407655,-0.385452746,0.621022179,-0.034625668,-0.235,0.757369615,0,0,-0.323383085,-0.320945946,0,-0.102644554,-1,-0.289230769,0.677272727,0.271585557,-0.003639036,-0.004999296,-0.084349098,0.017486916,-0.1359447,-0.644648829,0,0,-0.868,-0.03600713
9/18/15,75.88999939,77.20999908,75.54000092,76.30000305,5798800,1.312030075,-0.568181818,0,-1,-0.860465116,0.669683258,0.083926616,0,-0.671957672,0,0,-0.512820513,-0.718013468,0,-0.149260421,0,1.628054299,-1,0.604567308,-0.003924273,-0.003800676,-0.085034014,0.017064946,-0.134948097,-0.397448015,0,0,-0.407346939,-0.2
9/19/15,76.03999837,77.2533315,75.79333496,76.51666768,4924633.333,-0.285714286,0.078947368,0,-1,-0.690330477,-0.045343137,0.010606061,0,0.271164021,0,0,-0.308641975,0.329365079,0,-0.119450801,0,0,-1,-0.076923077,-0.004209019,-0.002603067,-0.086682809,0.01664353,-0.133949192,0.086956522,0,0,0.081142857,-0.594805195
9/20/15,76.18999736,77.29666392,76.04666901,76.73333232,4050466.667,0,0.466750842,0,0,-0.207579673,-0.070163005,-0.033091908,0,-0.557142857,0,0,0.333333333,2.650641026,0,-0.027300303,0,0,1.552727273,-0.448160535,-0.004493275,-0.00140647,-0.083009709,0.016222666,-0.132947977,-0.145015907,0,0,-0.746440678,-0.264646465
9/21/15,76.33999634,77.33999634,76.30000305,76.94999695,3176300,-0.266144814,-0.154862579,0,-1,-0.155446756,0.507352941,-0.064516129,0,-0.141125541,0,0,-0.35483871,-0.412280702,0,-0.116847826,0,-1,-1,-0.081196581,-0.004777042,-0.000210881,-0.079318735,0.015802354,-0.131944444,-0.540854573,0,0,-0.746440678,0.252088452
9/22/15,76.41000366,76.83000183,75.80999756,75.98000336,2963500,0.700680272,-0.124315444,0,0.139969489,-0.006644518,-0.306964165,-0.066287879,0,-0.671957672,0,0.168635875,-0.525423729,-0.450126263,0,-0.122109158,0,1.030769231,-1,0.080196399,-0.005060321,0.000983699,-0.075609756,0.015382591,-0.130938586,-0.292048055,0,0,-0.213333333,0.473150106
9/23/15,75.5,76.08000183,75.08999634,75.69999695,3708700,-0.162946429,-0.13030303,0,0,-0.157842652,-0.174232737,-0.059008762,-1,0.007840887,0,0,-0.36,-0.516111111,0,-0.110083256,0,-0.522171946,0.636363636,-0.027149321,-0.005343114,0.002177272,-0.071882641,0.014963377,-0.129930394,-0.400864327,0,0,0.129056604,0.236363636
9/24/15,75.58999634,75.91000366,74.52999878,74.98999786,3707600,0.721938776,-0.220108696,0,0,0.069767442,-0.064091308,-0.143181818,0,0.514041514,0,-1,-0.262411348,-0.069444444,0,0.008882655,0,2.046153846,0,0.24260355,-0.005625421,0.00336984,-0.068137255,0.014544711,-0.128919861,-0.306456846,0,0,-0.211666667,-0.154066986
9/25/15,75.31999969,75.91999817,74.84999847,75.29000092,3330000,-0.912536443,-0.547402597,0,-1,-0.818139535,-0.10331825,0.085088692,0,-0.457033388,0,0,-0.733333333,-0.665954416,0,0.177536232,0,0.314027149,-1,0.637717122,-0.005907245,0.004561404,-0.064373464,0.014126592,-0.127906977,0.094720497,0,-1,0.382857143,1.276094276
9/26/15,75.25333405,75.66333262,74.42333221,74.90000153,3584866.667,-0.280821918,0.108108108,0,0,-0.209302326,0.642494929,-0.109140859,0,-0.671957672,0,0,-0.682539683,1.193452381,0,0.045348294,0,-0.030769231,0.545454545,-0.046310832,-0.006188587,0.005751964,-0.06453202,0.013709019,-0.126891735,0.011994003,0,0,-0.47,0.167914439
9/27/15,75.1866684,75.40666707,73.99666595,74.51000214,3839733.333,-0.451219512,0.181412338,0,0,0.212403101,-0.073529412,0.023944805,0,0.136597362,0,0,-0.083333333,2.136316872,0,-0.057971014,0,0,0,-0.448160535,-0.006469446,0.006941523,-0.068371864,0.01329199,-0.125874126,0.886645963,0,0,-0.281333333,-1
9/28/15,75.12000275,75.15000153,73.56999969,74.12000275,4094600,-0.614285714,-0.144248609,0,0,0.161988773,-0.196078431,-0.137572534,0,-0.37275423,0,0,-0.518518519,0.274733638,0,-0.116847826,0,0.969230769,0.554545455,-0.102564103,-0.006749826,0.008130081,-0.072200393,0.012875505,-0.124854142,-0.158485273,0,0,-0.466666667,1.388516746
9/29/15,74.56999969,75.23000336,74.05000305,74.91000366,3784900,1.658730159,-0.127033493,0,-1,-0.221987315,-0.309129902,-0.032855731,0,-0.419365079,0,0,-0.431372549,-0.222412481,0,-0.098057354,0,2.109615385,0,-0.030769231,-0.007029727,0.00931764,-0.076017656,0.012459563,-0.123831776,-0.184782609,0,0,-0.666666667,0.853090909
9/30/15,75.44999695,75.69000244,74.91000366,75.54000092,6237100,-0.073529412,0.312633181,0,0,-0.022126437,0.198039216,-0.189647059,0,0.073529412,0,-1,-0.194681861,-0.668881506,0,-0.236719628,0,0.857142857,-0.337894737,0.114341085,-0.00730915,0.010504202,-0.079823702,0.012044162,-0.122807018,-0.0475382,0,0,-0.360637509,-0.074074074
10/1/15,75.66000366,76.02999878,75.11000061,75.91000366,4105200,0.197580645,-0.19892905,0,-1,-0.11969697,0.064923747,-0.05426945,0,0.341911765,0,0,-0.218124341,1.672380952,0,-0.1797396,0,0,-1,0.396276596,-0.006969267,0.014468143,-0.083618582,0.012303058,-0.122737557,-0.749644381,0,0,-0.742167289,-0.434782609
10/2/15,76.11000061,76.48000336,75.04000092,76.45999908,4602000,-0.556338028,-0.550750751,0,-1,-0.639130435,0.903146375,0.040247678,0,0.525541796,0,0,-0.647189349,0.095238095,0,-0.116787198,0,-1,-0.569838057,0.627604167,-0.006628955,0.018450436,-0.087402344,0.012562137,-0.122668174,0.929824561,0,0,0.770120724,-1
10/3/15,76.33333333,76.94666799,75.61000061,76.88999939,4793500,0.586538462,-0.225925926,0,-1,-0.009659091,1.189195678,-0.021952699,0,0,0,0,0.498868778,1.327380952,0,-0.175490966,0,0,-0.662753036,-0.063552189,-0.006288214,0.022451208,-0.089712335,0.0128214,-0.12259887,0.775438596,0,0,1.290744467,-0.111111111
10/4/15,76.55666606,77.41333262,76.18000031,77.31999969,4985000,1.4,0.716099773,0,-1,0.59244186,1.745638945,-0.10740038,-1,-0.168392709,0,-0.234068627,1.388822115,0,0,-0.175210902,0,0,0,-0.439102564,-0.005947043,0.026470588,-0.085335949,0.013080845,-0.122529644,0.783783784,0,0,-0.548792757,1.083333333
